time="2017-09-28T20:59:51.815456382Z" level=debug msg="checkEncryption(qh04ei2, 172.16.2.5, 0, false)"
time="2017-09-28T20:59:54.138161561Z" level=debug msg="(*worker).Update" len(assignments)=2 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.138202961Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.138215261Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.138224461Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=2 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.138247761Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=SHUTDOWN task.id=jwc2dceruir6il58t57jnd33u
time="2017-09-28T20:59:54.138312360Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=READY task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.138411959Z" level=debug msg="state changed" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ASSIGNED->ACCEPTED" task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.138640358Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.138765057Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ASSIGNED->ACCEPTED" task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.157231626Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.157258326Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=jwc2dceruir6il58t57jnd33u
time="2017-09-28T20:59:54.158630816Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.171038929Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.172396319Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.218233895Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="ACCEPTED->PREPARING" task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.218486993Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:54.220327480Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.224713549Z" level=debug msg="Trying to pull dockere2e/tests from https://registry-1.docker.io v2"
time="2017-09-28T20:59:54.592161751Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.592194451Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.592204851Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.592214451Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=1 len(updatedTasks)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:54.592381250Z" level=warning msg="failed to deactivate service binding for container TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273.1.jwc2dceruir6il58t57jnd33u" error="No such container: TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273.1.jwc2dceruir6il58t57jnd33u" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:55.474423713Z" level=debug msg="Pulling ref from V2 registry: dockere2e/tests:latest"
time="2017-09-28T20:59:55.474586712Z" level=debug msg="pull in progress"
time="2017-09-28T20:59:55.474871210Z" level=debug msg="pull in progress"
time="2017-09-28T20:59:55.474902610Z" level=debug msg="pull in progress"
time="2017-09-28T20:59:55.521122583Z" level=debug msg="container mounted via layerStore: &{/var/lib/docker/overlay2/b654b675e8b1efe5eb532a04f0b4eb8dccbb38b3bd677a0c89488806e81a2b4d/merged 0x2884060 0x2884060}"
time="2017-09-28T20:59:55.675599191Z" level=debug msg="Creating service config in agent for t = &Task{ID:txvhuif1w672iqw5a4nbz3crt,Meta:Meta{Version:Version{Index:426,},CreatedAt:2017-09-28T20:59:54.076309668Z,UpdatedAt:2017-09-28T20:59:54.139152411Z,},Spec:TaskSpec{Runtime:&TaskSpec_Container{Container:&ContainerSpec{Image:dockere2e/tests:latest,Labels:map[string]string{},Command:[util test-client],Args:[],Env:[],Dir:,User:,Mounts:[],StopGracePeriod:(duration: nil google_protobuf1.Duration),PullOptions:nil,Groups:[],Secrets:[],TTY:false,Hostname:,DNSConfig:nil,Healthcheck:&HealthConfig{Test:[CMD curl --fail http://localhost/ready],Interval:1s,Timeout:0s,Retries:30,StartPeriod:0s,},Hosts:[],OpenStdin:false,ReadOnly:false,StopSignal:,Configs:[],Privileges:nil,Init:<nil>,},},Resources:nil,Restart:nil,Placement:&Placement{Constraints:[node.platform.os==linux],Preferences:[],Platforms:[],},LogDriver:nil,Networks:[&NetworkAttachmentConfig{Target:qh04ei2lbh6vafz191pw4z1y3,Aliases:[],Addresses:[],DriverAttachmentOpts:map[string]string{},} &NetworkAttachmentConfig{Target:s98iwgd0zfwzagci60vncyv0o,Aliases:[],Addresses:[],DriverAttachmentOpts:map[string]string{},}],ForceUpdate:0,ResourceReferences:[],},ServiceID:vjhlyf9ygdd91ocktggu0vjyf,Slot:1,NodeID:lw42vt6pvv5gbl1axhkz9a00n,Annotations:Annotations{Name:,Labels:map[string]string{},Indices:[],},ServiceAnnotations:Annotations{Name:TestServiceUpdateNetworkAddDelClient45591ef5-b2a0-4316-b171-273,Labels:map[string]string{e2etesting: ,testname: TestServiceUpdateNetworkAddDel,uuid: 45591ef5-b2a0-4316-b171-273d4a46e2d8,},Indices:[],},Status:TaskStatus{Timestamp:2017-09-28T20:59:54.139102171Z,State:ASSIGNED,Message:scheduler assigned task to node,Err:,RuntimeStatus:<nil>,PortStatus:nil,AppliedBy:,AppliedAt:(timestamp: nil google_protobuf.Timestamp),},DesiredState:READY,Networks:[&NetworkAttachment{Network:&Network{ID:7mxpi12qjcdf240db9aywk9hx,Meta:Meta{Version:Version{Index:4,},CreatedAt:2017-09-28T20:57:24.268903443Z,UpdatedAt:2017-09-28T20:57:24.274563721Z,},Spec:NetworkSpec{Annotations:Annotations{Name:ingress,Labels:map[string]string{},Indices:[],},DriverConfig:&Driver{Name:,Options:map[string]string{},},Ipv6Enabled:false,Internal:false,IPAM:&IPAMOptions{Driver:&Driver{Name:,Options:map[string]string{},},Configs:[&IPAMConfig{Family:UNKNOWN,Subnet:10.255.0.0/16,Range:,Gateway:10.255.0.1,Reserved:map[string]string{},}],},Attachable:false,Ingress:true,ConfigFrom:<nil>,},DriverState:&Driver{Name:overlay,Options:map[string]string{com.docker.network.driver.overlay.vxlanid_list: 4096,},},IPAM:&IPAMOptions{Driver:&Driver{Name:default,Options:map[string]string{},},Configs:[&IPAMConfig{Family:UNKNOWN,Subnet:10.255.0.0/16,Range:,Gateway:10.255.0.1,Reserved:map[string]string{},}],},},Addresses:[10.255.0.5/16],Aliases:[],DriverAttachmentOpts:map[string]string{},} &NetworkAttachment{Network:&Network{ID:qh04ei2lbh6vafz191pw4z1y3,Meta:Meta{Version:Version{Index:179,},CreatedAt:2017-09-28T20:58:41.230313127Z,UpdatedAt:2017-09-28T20:58:41.264559229Z,},Spec:NetworkSpec{Annotations:Annotations{Name:TestServiceUpdateNetworkAddDelOverlay045591ef5-b2a0-4316-b171-2,Labels:map[string]string{e2etesting: ,testname: TestServiceUpdateNetworkAddDel,uuid: 45591ef5-b2a0-4316-b171-273d4a46e2d8,},Indices:[],},DriverConfig:&Driver{Name:overlay,Options:map[string]string{},},Ipv6Enabled:false,Internal:false,IPAM:nil,Attachable:false,Ingress:false,ConfigFrom:<nil>,},DriverState:&Driver{Name:overlay,Options:map[string]string{com.docker.network.driver.overlay.vxlanid_list: 4098,},},IPAM:&IPAMOptions{Driver:&Driver{Name:default,Options:map[string]string{},},Configs:[&IPAMConfig{Family:IPV4,Subnet:10.0.1.0/24,Range:,Gateway:10.0.1.1,Reserved:map[string]string{},}],},},Addresses:[10.0.1.5/24],Aliases:[],DriverAttachmentOpts:map[string]string{},} &NetworkAttachment{Network:&Network{ID:s98iwgd0zfwzagci60vncyv0o,Meta:Meta{Version:Version{Index:184,},CreatedAt:2017-09-28T20:58:41.258003711Z,UpdatedAt:2017-09-28T20:58:41.287553955Z,},Spec:NetworkSpec{Annotations:Annotations{Name:TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2,Labels:map[string]string{e2etesting: ,testname: TestServiceUpdateNetworkAddDel,uuid: 45591ef5-b2a0-4316-b171-273d4a46e2d8,},Indices:[],},DriverConfig:&Driver{Name:overlay,Options:map[string]string{},},Ipv6Enabled:false,Internal:false,IPAM:nil,Attachable:false,Ingress:false,ConfigFrom:<nil>,},DriverState:&Driver{Name:overlay,Options:map[string]string{com.docker.network.driver.overlay.vxlanid_list: 4099,},},IPAM:&IPAMOptions{Driver:&Driver{Name:default,Options:map[string]string{},},Configs:[&IPAMConfig{Family:IPV4,Subnet:10.0.2.0/24,Range:,Gateway:10.0.2.1,Reserved:map[string]string{},}],},},Addresses:[10.0.2.5/24],Aliases:[],DriverAttachmentOpts:map[string]string{},}],Endpoint:&Endpoint{Spec:&EndpointSpec{Mode:VIP,Ports:[&PortConfig{Name:,Protocol:TCP,TargetPort:30000,PublishedPort:0,PublishMode:INGRESS,}],},Ports:[&PortConfig{Name:,Protocol:TCP,TargetPort:30000,PublishedPort:30000,PublishMode:INGRESS,}],VirtualIPs:[&Endpoint_VirtualIP{NetworkID:7mxpi12qjcdf240db9aywk9hx,Addr:10.255.0.4/16,} &Endpoint_VirtualIP{NetworkID:qh04ei2lbh6vafz191pw4z1y3,Addr:10.0.1.4/24,} &Endpoint_VirtualIP{NetworkID:s98iwgd0zfwzagci60vncyv0o,Addr:10.0.2.4/24,}],},LogDriver:nil,SpecVersion:&Version{Index:0,},AssignedGenericResources:[],}"
time="2017-09-28T20:59:55.675754990Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=vjhlyf9ygdd91ocktggu0vjyf state.desired=READY state.transition="PREPARING->READY" task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:55.675977588Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:55.677273679Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:55.718304789Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=txvhuif1w672iqw5a4nbz3crt
time="2017-09-28T20:59:55.719629179Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.051218735Z" level=debug msg="(*worker).Update" len(assignments)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.051268934Z" level=debug msg="(*worker).reconcileSecrets" len(removedSecrets)=0 len(updatedSecrets)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.051280934Z" level=debug msg="(*worker).reconcileConfigs" len(removedConfigs)=0 len(updatedConfigs)=0 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.051290934Z" level=debug msg="(*worker).reconcileTaskState" len(removedTasks)=0 len(updatedTasks)=1 module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.051306734Z" level=debug msg=assigned module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.desiredstate=RUNNING task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.051463133Z" level=debug msg="state changed" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=pyxn4evlmdahewrjr4muwwsvj state.desired=RUNNING state.transition="ASSIGNED->ACCEPTED" task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.051563132Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.051684131Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=pyxn4evlmdahewrjr4muwwsvj state.desired=RUNNING state.transition="ASSIGNED->ACCEPTED" task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.058588983Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.058624682Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.059656475Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.062995251Z" level=debug msg="state changed" module=node/agent/taskmanager node.id=lw42vt6pvv5gbl1axhkz9a00n service.id=pyxn4evlmdahewrjr4muwwsvj state.desired=RUNNING state.transition="ACCEPTED->PREPARING" task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.063138550Z" level=debug msg="(*Agent).UpdateTaskStatus" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n task.id=ndpomgbthrbbt709q3irsmp1x
time="2017-09-28T20:59:56.064318142Z" level=debug msg="task status reported" module=node/agent node.id=lw42vt6pvv5gbl1axhkz9a00n
time="2017-09-28T20:59:56.071223993Z" level=debug msg="Allocating IPv4 pools for network TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8 (y09hlentlazat8uabdrdlfwit)"
time="2017-09-28T20:59:56.071246093Z" level=debug msg="RequestPool(LocalDefault, 10.0.3.0/24, , map[], false)"
time="2017-09-28T20:59:56.071278693Z" level=debug msg="RequestAddress(LocalDefault/10.0.3.0/24, 10.0.3.1, map[RequestAddressType:com.docker.network.gateway])"
time="2017-09-28T20:59:56.071307093Z" level=debug msg="overlay: Received vxlan IDs: 4100"
time="2017-09-28T20:59:56.071323193Z" level=debug msg="/sbin/iptables, [--wait -t mangle -C OUTPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049600 -j MARK --set-mark 13681891]"
time="2017-09-28T20:59:56.077233151Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -m policy --dir in --pol ipsec -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049600 -j ACCEPT]"
time="2017-09-28T20:59:56.080585427Z" level=debug msg="/sbin/iptables, [--wait -t filter -C INPUT -p udp --dport 4789 -m u32 --u32 0>>22&0x3C@12&0xFFFFFF00=1049600 -j DROP]"
time="2017-09-28T20:59:56.084094602Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: joined network y09hlentlazat8uabdrdlfwit"
time="2017-09-28T20:59:56.084231101Z" level=debug msg="/sbin/iptables, [--wait -t filter -L DOCKER-INGRESS]"
time="2017-09-28T20:59:56.086571785Z" level=debug msg="/sbin/iptables, [--wait -t filter -C FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T20:59:56.088964368Z" level=debug msg="/sbin/iptables, [--wait -D FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T20:59:56.091537150Z" level=debug msg="/sbin/iptables, [--wait -I FORWARD -j DOCKER-INGRESS]"
time="2017-09-28T20:59:56.094056632Z" level=debug msg="/sbin/iptables, [--wait -t filter -n -L DOCKER-USER]"
time="2017-09-28T20:59:56.096361115Z" level=debug msg="/sbin/iptables, [--wait -t filter -C DOCKER-USER -j RETURN]"
time="2017-09-28T20:59:56.098625899Z" level=debug msg="/sbin/iptables, [--wait -t filter -C FORWARD -j DOCKER-USER]"
time="2017-09-28T20:59:56.100891183Z" level=debug msg="/sbin/iptables, [--wait -D FORWARD -j DOCKER-USER]"
time="2017-09-28T20:59:56.103224467Z" level=debug msg="/sbin/iptables, [--wait -I FORWARD -j DOCKER-USER]"
time="2017-09-28T20:59:56.154867202Z" level=debug msg="Assigning addresses for endpoint TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-endpoint's interface on network TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8"
time="2017-09-28T20:59:56.154892702Z" level=debug msg="RequestAddress(LocalDefault/10.0.3.0/24, 10.0.3.2, map[])"
time="2017-09-28T20:59:56.171473384Z" level=debug msg="Assigning addresses for endpoint TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-endpoint's interface on network TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8"
time="2017-09-28T20:59:56.343456568Z" level=debug msg="checkEncryption(y09hlen, <nil>, 4100, true)"
time="2017-09-28T20:59:56.422495709Z" level=debug msg="Assigning addresses for endpoint gateway_TestServiceD's interface on network docker_gwbridge"
time="2017-09-28T20:59:56.422520309Z" level=debug msg="RequestAddress(LocalDefault/172.18.0.0/16, <nil>, map[])"
time="2017-09-28T20:59:56.469042280Z" level=debug msg="checkEncryption(y09hlen, 172.16.2.5, 4100, false)"
time="2017-09-28T20:59:56.469237379Z" level=debug msg="Neighbor entry added for IP 10.0.3.3, mac 02:42:0a:00:03:03"
time="2017-09-28T20:59:56.469248279Z" level=debug msg="miss notification: dest IP 10.0.3.3, dest MAC "
time="2017-09-28T20:59:56.469420977Z" level=debug msg="miss notification: dest IP 10.0.3.3, dest MAC 02:42:0a:00:03:03"
time="2017-09-28T20:59:56.469426477Z" level=debug msg="Neighbor entry added for IP 172.16.2.5, mac 02:42:0a:00:03:03"
time="2017-09-28T20:59:56.469722775Z" level=debug msg="memberlist: Stream connection from=172.16.2.5:45180"
time="2017-09-28T20:59:56.470203672Z" level=debug msg="pradipd-ubuntu2-351b1148c6f1: Initiating  bulk sync for networks [y09hlentlazat8uabdrdlfwit 7mxpi12qjcdf240db9aywk9hx qh04ei2lbh6vafz191pw4z1y3 s98iwgd0zfwzagci60vncyv0o] with node pradipd-ubuntu1-747808fd5b65"
time="2017-09-28T20:59:56.471895060Z" level=debug msg="Assigning addresses for endpoint gateway_TestServiceD's interface on network docker_gwbridge"
time="2017-09-28T20:59:56.621321603Z" level=debug msg="Programming external connectivity on endpoint gateway_TestServiceD (41d22f85609f828b70bce2e714b8f416cf696f1dee950933a6e425b8c5ea0b47)"
time="2017-09-28T20:59:56.668114772Z" level=debug msg="EnableService TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-sbox START"
time="2017-09-28T20:59:56.668139472Z" level=debug msg="addServiceInfoToCluster START for  c3c031eb52c2f0dc908d88c5d2f043fbcbe9602db2d161cb8015aa5c59a3971c"
time="2017-09-28T20:59:56.670880053Z" level=debug msg="handleEpTableEvent ADD 15b71d2b6ded323940e9fd5f57796afc5aedcf39b35f4b6e69f210b6cd947702 R:{TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-endpoint   <nil> 10.0.3.3 [] [] []}"
time="2017-09-28T20:59:56.671820446Z" level=error msg="*** START deleting sandbox: TestServiceUpdateNetworkAddDelOverlay145591ef5-b2a0-4316-b171-2-sbox"
time="2017-09-28T20:59:56.671849546Z" level=debug msg="addContainerNameResolution c3c031eb52c2f0dc908d88c5d2f043fbcbe9602db2d161cb8015aa5c59a3971c TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-endpoint"
time="2017-09-28T20:59:56.671878346Z" level=debug msg="c3c031eb52c2f0dc908d88c5d2f043fbcbe9602db2d161cb8015aa5c59a3971c (y09hlen).addSvcRecords(TestServiceDiscoveryOverlay45591ef5-b2a0-4316-b171-273d4a46e2d8-endpoint, 10.0.3.2, <nil>, true) addServiceInfoToCluster sid:c3c031eb52c2f0dc908d88c5d2f043fbcbe9602db2d161cb8015aa5c59a3971c"
goroutine 7416 [running]:
runtime/debug.Stack(0x569a8f, 0xc420016140, 0x1b78779)
	/usr/local/go/src/runtime/debug/stack.go:24 +0x79
runtime/debug.PrintStack()
	/usr/local/go/src/runtime/debug/stack.go:16 +0x22
github.com/docker/docker/daemon.(*Daemon).deleteLoadBalancerSandbox(0xc4204e2000, 0x2817e20, 0xc4224da820)
	/go/src/github.com/docker/docker/daemon/network.go:529 +0x191
github.com/docker/docker/daemon.(*Daemon).deleteNetwork(0xc4204e2000, 0xc42152e800, 0x3f, 0x8000101, 0x0, 0xffffffffffffffff)
	/go/src/github.com/docker/docker/daemon/network.go:582 +0x385
